CONSUMO,RENDA,IDADE,LATITUDE,LONGITUDE,CLUSTER
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",95.0,-18.762175,-40.89176625,1
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",44.0,-15.53344765,-43.06825265,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",67.0,-23.20837,-47.26709,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",63.0,-15.74626578,-43.02769823,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-27.45137,-53.92896,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",68.0,-23.1906,-47.29144,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-7.1449075,-34.8362525,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-15.74626578,-43.02769823,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",68.0,-31.09768923,-50.91840846,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",55.0,-15.74626578,-43.02769823,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",38.0,-25.46024641,-49.31746359,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",55.0,-15.743333,-43.028333,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-8.595662941,-48.93380235,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",52.0,-12.90269375,-38.48572625,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",58.0,,,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-12.98826571,-38.44705143,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-26.63839794,-48.68645912,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",69.0,-6.077002692,-49.90053808,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",59.0,,,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",46.0,,,1
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",50.0,-29.90958317,-51.20853707,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.058611,-51.259722,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-22.83308254,-43.04155984,1
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",55.0,-23.1519617,-50.51963396,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-25.416976,-52.41358867,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,-9.31091,-35.94395,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-30.85171731,-51.81413,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",50.0,,,1
ALUG DE CARROS,"DE R$ 788,00 A R$ 1.140,00",35.0,-1.302927333,-47.89743067,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",44.0,-30.87764935,-55.53894032,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-29.90814399,-51.14665571,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,,,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",43.0,-30.02553571,-51.20418286,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",68.0,-22.93,-47.02833,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",71.0,-19.88898,-43.921886,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.67414,-51.47487,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-22.8658975,-51.3905225,1
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.71064556,-43.52661231,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",62.0,-2.4902,-44.29726,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",46.0,-22.86312605,-51.39364056,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",52.0,,,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-22.86248,-51.39273,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.49249,-47.48377,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",40.0,-15.82848779,-48.08313825,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-0.974722,-62.924167,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-12.9928715,-38.51373299,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.76772013,-43.40439924,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",40.0,-15.795345,-48.129495,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-12.0940261,-45.77245712,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",97.0,-22.94034,-47.1195275,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-9.849722,-57.810556,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",75.0,-22.9126,-43.21033,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",69.0,,,1
LOJA DE DEPART,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.80033036,-43.19948764,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",54.0,-18.47982,-42.31122,1
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-16.14723017,-47.98257628,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",35.0,,,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,-24.88504203,-52.21080847,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",74.0,-24.939167,-51.8625,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-22.82985719,-43.40386881,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",55.0,-9.164857114,-36.03486981,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-24.331512,-50.639972,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",63.0,-22.96028261,-47.19359043,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",47.0,-20.695556,-41.925,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-30.851111,-51.812222,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,-10.59434774,-55.11297682,1
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",37.0,-3.081276139,-60.06364233,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-12.9309625,-38.3452535,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",57.0,,,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",74.0,-29.74465691,-51.09982065,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",35.0,,,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",60.0,-17.84291811,-42.07901,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-23.632552,-46.506768,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-14.10798451,-46.63366776,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",46.0,-9.155945098,-36.02445484,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-19.8023619,-43.99760476,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",27.0,-1.028172439,-46.63850122,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",65.0,-24.29771062,-53.31831688,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-29.76035086,-50.01860224,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-5.147987149,-49.34033157,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",73.0,-18.84503,-42.28717,1
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-3.761592692,-38.6299525,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-26.16093049,-51.55488976,1
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",57.0,,,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,,,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",55.0,,,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",54.0,-28.9702386,-52.00794395,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",61.0,-18.847138,-42.291157,1
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-15.089444,-47.186389,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-28.50285,-50.93045,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-25.48187281,-49.14618014,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-16.65681429,-49.32612571,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",66.0,-28.6275,-53.089722,1
LOJA DE DEPART,"DE R$ 788,00 A R$ 1.140,00",50.0,-21.7096,-46.25362,1
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-20.49365944,-54.62648888,1
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",40.0,-6.539459412,-39.90340941,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-22.374167,-54.513889,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-19.8543,-43.92509,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",33.0,-1.50584,-48.62132589,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",67.0,-22.92637553,-46.53350489,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-12.99894242,-38.46519455,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-27.67763618,-51.45141132,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",58.0,-19.7813525,-43.94703458,1
SEM RAMO,"DE R$ 3.800,00 A R$ 7.600,00",61.0,-12.84937,-38.46893,1
LOJA DE DEPART,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-14.61045,-41.13508,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-12.21027886,-38.9703875,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-14.10927264,-46.34547253,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-28.38548,-53.8965087,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",52.0,-19.8736334,-44.00787426,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",76.0,-22.84894808,-51.98783385,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",97.0,,,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",26.0,-11.803611,-61.803333,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",42.0,-29.99364429,-51.19480571,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",37.0,-3.272191714,-60.18062743,1
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",40.0,,,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-9.56425,-35.744985,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",75.0,-12.76958974,-60.09501935,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-24.9344256,-53.473094,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",61.0,-23.07995324,-50.74869647,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",39.0,,,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",53.0,,,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",71.0,-23.04182324,-51.44098941,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",99.0,-19.61518857,-43.21177,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-28.02285,-54.94073,1
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-12.83675,-38.47187,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",64.0,-25.74617,-53.06593,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,,,1
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",42.0,-16.07022923,-57.68589231,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",58.0,-20.07424952,-41.12528677,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-25.75196,-53.06041,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",34.0,,,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",63.0,-4.832222,-40.320556,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-28.73192,-51.7042,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",65.0,-22.41807098,-47.56481126,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",38.0,-10.21843,-48.32616,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,,,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-19.99776,-44.06032,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",42.0,-4.387778,-59.593889,1
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",57.0,-20.86233939,-41.11967939,1
MOVEIS E DECOR,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-26.268836,-51.10388933,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",60.0,,,1
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",47.0,-28.39518,-54.95574,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",55.0,-20.34524,-40.34966,1
RESTAURANTE,"DE R$ 3.800,00 A R$ 7.600,00",38.0,-5.07496228,-42.77245438,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-26.23300074,-51.09061444,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",25.0,-1.440465309,-48.47175097,1
HOTEIS,"DE R$ 788,00 A R$ 1.140,00",35.0,-3.0131,-59.95887,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",50.0,-9.31595913,-35.56359522,1
POSTO DE GAS,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-26.23499116,-51.05276302,1
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",57.0,,,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",73.0,-22.55161,-47.90455,1
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",101.0,-26.25371667,-51.08549667,1
M.O.T.O.,"DE R$ 3.800,00 A R$ 7.600,00",69.0,-22.752955,-47.64779,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",44.0,-29.66514082,-52.79248115,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-9.110833,-45.929722,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",63.0,,,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",65.0,-22.95749,-47.2,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.76729229,-51.12036971,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-12.91316,-38.41843,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.95438161,-50.96777215,1
FARMACIAS,"DE R$ 3.800,00 A R$ 7.600,00",53.0,-18.435,-39.926389,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-1.686242273,-50.47953682,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-9.609800357,-35.74497893,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-6.0792015,-49.9020505,1
SERVICO,"MAIOR QUE R$ 7.600,00",44.0,-30.81178884,-51.82120281,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-20.14908582,-44.90624236,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",88.0,-26.24639431,-51.06960608,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",79.0,-26.2588305,-51.09343875,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-15.56048,-56.03742692,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.01283913,-46.97368522,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-28.472475,-48.7792175,1
JOALHERIA,"DE R$ 788,00 A R$ 1.140,00",51.0,,,1
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",52.0,-19.91322,-43.99042,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",51.0,-9.668577975,-35.75248519,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",90.0,-26.2256437,-51.08802926,1
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-9.664616892,-35.72163432,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-21.77193,-47.09249,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",84.0,-21.82123,-47.25172,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-28.39122,-53.91444,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-4.459876324,-47.5303375,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",33.0,-3.102573585,-60.00219736,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-30.00326,-51.204385,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",48.0,-16.17870628,-40.69481465,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",33.0,-1.230898966,-48.29186621,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",35.0,-16.03083259,-49.09136351,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",70.0,-15.897978,-40.181164,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",60.0,-9.611854045,-35.73433809,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",107.0,-18.755,-40.890833,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-12.93771,-38.49519,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-17.78224081,-50.92103929,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",54.0,,,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",69.0,-20.33173206,-41.13121598,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",70.0,-23.53081359,-46.17284784,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-20.41732129,-41.17946129,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",78.0,-22.89165094,-47.03833719,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-22.91825623,-45.44584939,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",33.0,-3.080540156,-59.94600323,1
POSTO DE GAS,"DE R$ 3.800,00 A R$ 7.600,00",41.0,-15.822265,-47.987395,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-28.29899,-54.26582,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",75.0,-22.38292818,-47.37736,1
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",87.0,-10.291944,-36.306111,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",43.0,-6.54143,-39.90712,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",55.0,,,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",60.0,-27.88928556,-53.30760111,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",59.0,-18.71414667,-40.40764333,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-29.028611,-51.306667,1
VESTUARIO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-15.61469103,-56.13001762,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",55.0,-12.89672286,-38.34826714,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-30.89042929,-55.52609186,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",53.0,-25.73898975,-52.11753,1
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",41.0,-2.53936,-45.10241,1
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",72.0,-20.53835923,-41.65911846,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",52.0,-20.34171469,-41.53223117,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,,,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-25.14186,-50.16781,1
VESTUARIO,"DE R$ 788,00 A R$ 1.140,00",92.0,,,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",43.0,-27.90446619,-55.1379169,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-20.48031593,-54.6505394,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",47.0,-17.84598444,-40.37137778,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",42.0,-17.88135206,-51.69877333,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-25.07149684,-50.15679842,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",66.0,-18.08349838,-39.55016054,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-12.98426,-38.51991,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",38.0,-1.470029563,-48.47335728,1
AUTO PECAS,"DE R$ 1.900,00 A R$ 3.800,00",72.0,-19.10649154,-51.73272692,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-25.07928947,-50.10694667,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",60.0,-18.90461,-40.07087,1
VAREJO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-12.94698308,-38.47349692,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-22.08217,-51.38126,1
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",85.0,-25.47552,-50.64028625,1
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",39.0,-4.257748889,-41.77883944,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-23.55125,-46.36372,1
FARMACIAS,"DE R$ 788,00 A R$ 1.140,00",46.0,-13.75077143,-39.48967857,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",43.0,-14.53193345,-40.35606914,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-9.16083855,-36.03380573,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",40.0,-4.236988824,-42.29866647,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",50.0,-22.729815,-45.594055,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-22.10549872,-51.39615598,1
SUPERMERCADOS,"DE R$ 3.800,00 A R$ 7.600,00",49.0,-25.35917224,-49.17033418,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",61.0,-15.72678926,-41.34152047,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",41.0,-7.49768,-63.02393,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-2.88033,-41.6596,1
RESTAURANTE,"DE R$ 788,00 A R$ 1.140,00",53.0,-4.3910935,-59.5912205,1
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",107.0,-16.2971993,-41.79345295,1
RESTAURANTE,"DE R$ 1.900,00 A R$ 3.800,00",49.0,,,1
SUPERMERCADOS,"DE R$ 788,00 A R$ 1.140,00",42.0,-10.24698079,-54.99577396,1
SUPERMERCADOS,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-9.647395088,-35.71987807,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",56.0,-25.08966167,-50.12144778,1
M.O.T.O.,"DE R$ 788,00 A R$ 1.140,00",96.0,-22.21742,-51.30256,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-16.44627105,-51.12157816,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",34.0,-1.097018571,-48.401535,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",33.0,-1.423346996,-48.47285556,1
VESTUARIO,"DE R$ 1.900,00 A R$ 3.800,00",69.0,-25.08344583,-50.14236583,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",45.0,,,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",45.0,-29.23276985,-51.33698456,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",46.0,,,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-17.34505395,-49.92206422,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",44.0,-29.57783,-49.9098,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",92.0,-22.15177565,-51.17264739,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",38.0,,,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",59.0,-23.158446,-49.981236,1
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",46.0,-12.905304,-38.477512,1
HOSP E CLINICA,"DE R$ 1.900,00 A R$ 3.800,00",46.0,-22.71228185,-46.89414481,1
SERVICO,"DE R$ 788,00 A R$ 1.140,00",32.0,-1.2882325,-47.949455,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",47.0,-23.523578,-46.55772261,1
ARTIGOS ELETRO,"DE R$ 3.800,00 A R$ 7.600,00",64.0,-23.57728,-46.64127,1
VAREJO,"DE R$ 788,00 A R$ 1.140,00",92.0,-22.81827306,-43.36066041,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",48.0,-9.663443125,-35.72869375,1
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",48.0,-23.2978198,-50.06016857,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-9.637065789,-35.74617368,1
HOSP E CLINICA,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-9.6215,-35.753,1
ARTIGOS ELETRO,"DE R$ 1.900,00 A R$ 3.800,00",32.0,2.807104063,-60.72178969,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",48.0,-23.5249288,-46.353236,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",45.0,-25.35491455,-51.48826527,1
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",91.0,-19.15898568,-42.24663054,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",57.0,,,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",63.0,-21.98299047,-51.65332,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",54.0,-22.88719625,-43.27292375,1
VAREJO,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-9.913877614,-36.35832795,1
SEM RAMO,"DE R$ 1.900,00 A R$ 3.800,00",49.0,-9.576755,-35.82802,1
ARTIGOS ELETRO,"DE R$ 788,00 A R$ 1.140,00",85.0,-19.47912,-42.58291,1
M.O.T.O.,"DE R$ 1.900,00 A R$ 3.800,00",47.0,-11.9625382,-38.97182652,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",37.0,-1.460305727,-48.4569285,1
SERVICO,"DE R$ 1.900,00 A R$ 3.800,00",40.0,-12.53155938,-55.72264312,1
SERVICO,"DE R$ 3.800,00 A R$ 7.600,00",61.0,-23.53567,-46.7626,1
